# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Mon Dec 21 20:17:37 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: Kepler + SDSS <i>griz</i> + DDO51 (in ABmags)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	5.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Kepler  g       r       i       z       DDO51_finf	int_IMF	stage
	0.019000	8.6990	2.76201773	2.7620	2.6424	3.6309	1.7124	-1.836	-1.522	-0.386	-1.578	-1.973	-2.196	-0.617	3.29834390	3
	0.019000	8.6990	2.76225352	2.7623	2.6791	3.6279	1.6638	-1.928	-1.597	-0.435	-1.648	-2.056	-2.286	-0.662	3.29834986	3
	0.019000	8.6990	2.76235032	2.7624	2.6916	3.6269	1.6473	-1.959	-1.622	-0.451	-1.672	-2.084	-2.317	-0.677	3.29835224	4
	0.019000	8.6990	2.76261783	2.7626	2.6669	3.6290	1.6804	-1.897	-1.573	-0.420	-1.626	-2.029	-2.256	-0.649	3.29835892	4
	0.019000	8.6990	2.76294708	2.7629	2.6369	3.6315	1.7206	-1.822	-1.512	-0.381	-1.568	-1.961	-2.183	-0.612	3.29836726	4
	0.019000	8.6990	2.76332617	2.7633	2.6036	3.6343	1.7651	-1.739	-1.443	-0.336	-1.501	-1.885	-2.101	-0.570	3.29837680	4
	0.019000	8.6990	2.76377296	2.7638	2.5657	3.6375	1.8156	-1.644	-1.365	-0.285	-1.426	-1.798	-2.008	-0.523	3.29838800	4
	0.019000	8.6990	2.76429415	2.7643	2.5214	3.6411	1.8746	-1.534	-1.273	-0.224	-1.337	-1.697	-1.898	-0.465	3.29840112	4
	0.019000	8.6990	2.76479292	2.7648	2.4748	3.6449	1.9366	-1.417	-1.175	-0.157	-1.240	-1.589	-1.782	-0.401	3.29841352	4
	0.019000	8.6990	2.76519966	2.7652	2.4338	3.6483	1.9910	-1.314	-1.088	-0.098	-1.155	-1.493	-1.680	-0.346	3.29842377	4
	0.019000	8.6990	2.76558852	2.7656	2.3931	3.6516	2.0449	-1.213	-1.001	-0.037	-1.070	-1.399	-1.579	-0.286	3.29843354	4
	0.019000	8.6990	2.76597524	2.7660	2.3526	3.6549	2.0987	-1.112	-0.914	0.026	-0.984	-1.304	-1.478	-0.223	3.29844332	4
	0.019000	8.6990	2.76637506	2.7664	2.3121	3.6581	2.1523	-1.010	-0.827	0.090	-0.898	-1.208	-1.377	-0.160	3.29845333	4
	0.019000	8.6990	2.76679516	2.7668	2.2720	3.6613	2.2053	-0.910	-0.740	0.154	-0.812	-1.114	-1.276	-0.096	3.29846382	4
	0.019000	8.6990	2.76724696	2.7672	2.2324	3.6646	2.2579	-0.811	-0.653	0.219	-0.726	-1.020	-1.176	-0.030	3.29847503	4
	0.019000	8.6990	2.76774645	2.7677	2.1931	3.6677	2.3100	-0.713	-0.567	0.284	-0.641	-0.927	-1.077	0.035	3.29848766	4
	0.019000	8.6990	2.76830506	2.7683	2.1551	3.6709	2.3606	-0.618	-0.483	0.346	-0.558	-0.836	-0.981	0.098	3.29850149	4
